code_grade_NEG;code_etat_grade;libelle_grade_NEG;code_FP;code_grade_NEG_rempl;date_supp_remp_grille;code_etat_grade_rempl;libelle_grade_NEG_rempl
S06026;2;SECRETAIRE STENODACTYLOGRAPHE;810;S10739;01/08/1990;8;ADJOINT ADMINISTRATIF
S06027;2;STENODACTYLOGRAPHE;810;S10739;01/08/1990;8;ADJOINT ADMINISTRATIF
S06029;2;DACTYLOMECANOGRAPHE;810;S10739;01/08/1990;8;ADJOINT ADMINISTRATIF
S06030;2;AGENT DE BUREAU;810;S10324;01/08/1991;8;AGENT ADMINISTRATIF  2E CLASSE
S06031;8;AGENT DE SURVEILLANCE DE LA POLICE DE PARIS;810;S06189;01/01/1989;1;AGENT DE SURVEILLANCE DE PARIS
S06032;2;AGENT TECHNIQUE DE BUREAU (DACTYLOGRAPHE);810;S10324;01/08/1990;8;AGENT ADMINISTRATIF  2E CLASSE
S06033;2;AGENT TECHNIQUE DE BUREAU (DACTYLOCODEUR);810;S10324;01/08/1990;8;AGENT ADMINISTRATIF  2E CLASSE
S06034;8;AGENT TECHNIQUE DE SURVEILLANCE DE LA POLICE DE PARIS;810;S06189;01/01/1989;1;AGENT DE SURVEILLANCE DE PARIS
S06041;8;CHEF SURVEILLANT;810;S12175;01/08/1993;8;AGENT DES SERVICES TECHNIQUES DE 1ERE CLASSE
S06044;8;AGENT DE SERVICE;810;S10735;01/08/1996;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE
S06045;8;AGENT DE SERVICE 2EME CATEGORIE;810;S06044;01/01/1983;8;AGENT DE SERVICE
S06046;8;AGENT DE SERVICE 1ERE CATEGORIE;810;S06044;01/01/1983;8;AGENT DE SERVICE
S06053;2;INSPECTEUR DE SERVICE INTERIEUR ET DU MATERIEL DE 1ERE;810;S10738;01/08/1990;8;INSPECTEUR 1ERE CLASSE DE SERV INT ET DU MATERIEL
S06054;2;INSPECTEUR DE SERVICE INTERIEUR ET DU MATERIEL DE 2EME;810;S10737;01/08/1990;8;INSPECTEUR 2EME CLASSE DE SERV INT ET DU MATERIEL
S06058;8;INGENIEUR DES TRAVAUX CLASSE EXCEPTIONNELLE;810;S14616;01/08/1993;1;INGENIEUR DES TRAVAUX
S06059;8;INGENIEUR DES TRAVAUX CLASSE NORMALE;810;S14616;01/08/1993;1;INGENIEUR DES TRAVAUX
S06060;8;REVISEUR PRINCIPAL;810;S15004;01/08/1996;1;INGENIEUR ECONOMISTE DE LA CONSTRUCTION DE CLASSE SUPERIEURE
S06061;8;REVISEUR;810;S15006;01/08/1996;1;INGENIEUR ECONOMISTE DE LA CONSTRUCTION DE CLASSE NORMALE
S06062;8;VERIFICATEUR DES SERVICES D'ARCHITECTURE CLASSE EXCEPTIONNEL;810;S15006;01/08/1996;1;INGENIEUR ECONOMISTE DE LA CONSTRUCTION DE CLASSE NORMALE
S06063;8;VERIFICATEUR DES SERVICES D'ARCHITECTURE CLASSE NORMALE;810;S15006;01/08/1996;1;INGENIEUR ECONOMISTE DE LA CONSTRUCTION DE CLASSE NORMALE
S06064;8;TECHNICIEN DES TRAVAUX CHEF DE SECTION PRINCIPAL;810;S13526;01/01/1997;8;TECHNICIEN DE TRAVAUX CHEF DE SECTION PRINCIPAL
S06065;8;TECHNICIEN DES TRAVAUX CHEF DE SECTION;810;S15415;09/07/2003;8;TECHNICIEN SUPERIEUR PRINCIPAL
S06066;8;TECHNICIEN DE TRAVAUX ASSISTANT TECHNIQUE;810;S15414;09/07/2003;8;TECHNICIEN SUPERIEUR
S06067;8;CHEF D'ATELIER 1ERE CATEGORIE;810;S12434;01/07/1991;8;AGENT DE MAITRISE DE PREMIERE CATEGORIE DE CLASSE NORMALE
S06068;8;CHEF D'ATELIER 2EME CATEGORIE;810;S12436;01/07/1991;1;AGENT DE MAITRISE DEUXIEME CAT
S06069;8;CONTREMAITRE;810;S12436;01/07/1991;1;AGENT DE MAITRISE DEUXIEME CAT
S06070;8;MAITRE OUVRIER PRINCIPAL;810;S14170;01/08/1999;8;MAITRE OUVRIER PRINCIPAL
S06071;8;MAITRE OUVRIER;810;S16002;01/10/2007;1;ADJOINT TECHNIQUE PRINCIPAL 2EME CL
S06072;8;OUVRIER DE 1ERE CATEGORIE;810;S06071;01/08/1996;8;MAITRE OUVRIER
S06073;8;OUVRIER DE 2EME CATEGORIE;810;S14168;01/08/1990;8;OUVRIER PROFESSIONNEL
S06074;8;AIDE OUVRIER PROFESSIONNEL;810;S14168;01/08/1991;8;OUVRIER PROFESSIONNEL
S06077;8;CHAUFFEUR DE CHAUDIERE A BASSE PRESSION;810;S14168;01/08/1991;8;OUVRIER PROFESSIONNEL
S06090;8;ARCHITECTE EN CHEF DU SERVICE DE LA SECURITE;810;S06260;01/01/1989;1;ARCHITECTE DE SECURITE EN CHEF
S06091;8;ARCHITECTE DIVISIONNAIRE PRINCIPAL DU SERVICE DE LA SECURITE;810;S06258;01/01/1989;8;ARCHITECTE DE SECURITE HORS CLASSE NORMALE
S06092;8;ARCHITECTE DIVISIONNAIRE 1ERE CLASSE DU SERVICE DE LA;810;S06257;01/01/1989;8;ARCHITECTE DE SECURITE DE 1ERE CLASSE
S06093;8;ARCHITECTE DIVISIONNAIRE 2EME CLASSE DU SERVICE DE LA;810;S06251;01/01/1989;8;ARCHITECTE DE SECURITE DE 2EME CLASSE
S06100;8;INGENIEUR EN CHEF DE LABORATOIRE CENTRAL;810;S14651;07/08/1999;1;INGENIEUR EN CHEF
S06101;8;INGENIEUR DE LABORATOIRE CENTRAL;810;S14650;07/08/1999;8;INGENIEUR DE CLASSE NORMALE
S06102;8;INGENIEUR-ADJOINT DE LABORATOIRE CENTRAL;810;S14650;07/08/1999;8;INGENIEUR DE CLASSE NORMALE
S06106;8;SECRETAIRE MEDICAL ET SOCIAL PRINCIPAL;810;S13439;01/08/1994;8;SECRETAIRE MEDICAL DE CLASSE NORMALE
S06108;8;SECRETAIRE MEDICAL ET SOCIAL;810;S13439;01/08/1994;8;SECRETAIRE MEDICAL DE CLASSE NORMALE
S06123;8;MANIPULATEUR D'ELECTRORADIOLOGIE MEDICALE DE CLASSE NORMALE;810;S12818;01/08/1993;1;MANIPULATEUR ELECTRORADIO MEDICAL CL NOR(*)
S06126;8;BLANCHISSEUR;810;S14168;01/08/1991;8;OUVRIER PROFESSIONNEL
S06127;8;CONDUCTEUR D'AUTOMOBILES POIDS LOURDS;810;S16000;01/10/2007;1;ADJOINT TECHNIQUE 2EME CL
S06128;8;CONDUCTEUR AUTO POIDS LOURD TRANSP COMMUN;810;S16001;01/10/2007;1;ADJOINT TECHNIQUE 1ERE CL
S06129;8;DIETETICIEN DE CLASSE NORMALE;810;S12824;01/08/1993;1;DIETETICIEN DE CLASSE NORMALE (*)
S06133;8;IDENTIFICATEUR PRINCIPAL;810;S16613;07/07/2013;1;IDENTIFICATEUR PRINCIPAL
S06136;8;INGENIEUR LABORATOIRE DE TOXICOLOGIE CLASSE EXCEPTIONNELLE;810;S14650;07/08/1999;8;INGENIEUR DE CLASSE NORMALE
S06137;8;INGENIEUR LABORATOIRE DE TOXICOLOGIE CLASSE NORMALE;810;S14650;07/08/1999;8;INGENIEUR DE CLASSE NORMALE
S06148;8;AGENT DES SERVICES D'HYGIENE;810;S10735;01/01/1999;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE
S06150;8;INSPECTEUR GENERAL ADJOINT INSPECTION DES INSTALLATIONS;810;S14651;07/08/1999;1;INGENIEUR EN CHEF
S06151;8;COMMISSAIRE INSPECTEUR DE 1ERE CLASSE INSPECTION DES INSTAL-;810;S14650;07/08/1999;8;INGENIEUR DE CLASSE NORMALE
S06154;8;;810;S13537;30/08/1992;8;EDUCATEUR DE JEUNES ENFANTS
S06156;8;ASSISTANT SOCIAL CHEF;810;S12804;01/08/1991;8;CONSEILLER SOCIO-EDUCATIF
S06157;8;ASSISTANT SOCIAL;810;S12805;01/08/1991;8;ASSISTANT SOCIO-EDUCATIF
S06157;8;ASSISTANT SOCIAL;810;S12806;01/08/1991;8;ASSISTANT SOCIO-EDUCATIF PRINCIPAL
S06170;8;INFIRMIER SPECIALISE;810;S12812;01/08/1993;1;INFIRMIER ANESTHESISTE DE CLASSE NORMALE
S06172;8;MASSEUR KINESITHERAPEUTE DE CLASSE NORMALE;810;S12822;01/08/1993;1;MASSEUR KINESI CLASSE NORMALE (*)
S06173;8;INFIRMIER DIPLOME;810;S12810;01/08/1993;1;INFIRMIER DE CL NORMALE (*)
S06175;8;;810;S12807;01/08/1993;1;PUERICULTRICE DE CLASSE NORMALE(*)
S06178;8;AGENT HOSPITALIER;810;S12828;01/08/1993;1;AGENT SERVICES HOSP HORS CAT (E02)
S06179;8;AGENT HOSPITALIER DE 2EME CATEGORIE;810;S06178;01/01/1983;8;AGENT HOSPITALIER
S06180;8;;810;S06181;01/01/1989;1;
S06182;8;SURVEILLANT CHEF;810;S14884;26/07/2000;1;SURVEILLANT CHEF
S06182;8;SURVEILLANT CHEF;810;S14891;26/07/2000;1;SURVEILLANT CHEF(*)
S06186;8;TECHNICIEN PRINCIPAL DE LABORATOIRE;810;S13518;01/08/1994;8;TECHNICIEN EN CHEF DE LABORATOIRE(GRADE PROVISOIRE)
S06187;8;TECHNICIEN DE LABORATOIRE  ( CLASSE EXCEPTIONNELLE );810;S13517;01/08/1994;8;TECHNICIEN DE LABORATOIRE DE CLASSE SUPERIEURE
S06188;8;TECHNICIEN DE LABORATOIRE  ( CLASSE NORMALE );810;S13516;01/08/1994;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE
S06188;8;TECHNICIEN DE LABORATOIRE  ( CLASSE NORMALE );810;S13517;01/08/1994;8;TECHNICIEN DE LABORATOIRE DE CLASSE SUPERIEURE
S06190;8;SOUS BRIGADIER DE POLICE TITULARISE AVANT LE 01-01-1977;810;S06267;01/01/1988;8;SOUS BRIGADIER ET GARDIEN DE LA PAIX DE LA POLICE NATIONALE
S06192;8;AIDE TECHNIQUE PRINCIPAL;810;S14659;07/08/1999;8;ADJOINT TECHNIQUE DE CLASSE NORMALE
S06193;8;AIDE TECHNIQUE;810;S14659;07/08/1999;8;ADJOINT TECHNIQUE DE CLASSE NORMALE
S06194;8;;810;S14662;07/08/1999;8;AGENT TECHNIQUE DE CLASSE NORMALE
S06195;8;AIDE DE LABORATOIRE;810;S14662;07/08/1999;8;AGENT TECHNIQUE DE CLASSE NORMALE
S06197;8;GARCON DE LABORATOIRE DE 1ERE CATEGORIE;810;S06196;01/01/1983;1;GARCON DE LABORATOIRE
S06198;8;GARCON DE LABORATOIRE DE 2EME CATEGORIE;810;S06196;01/01/1983;1;GARCON DE LABORATOIRE
S06199;8;INSPECTEUR PRINCIPAL DE SALUBRITE INSPECTION SANITAIRE DES;810;S13522;01/08/1995;8;INSPECTEUR DE SALUBRITE
S06200;8;INSPECTEUR DE SALUBRITE INSPECTION SANITAIRE DES GARNIS;810;S13522;01/08/1995;8;INSPECTEUR DE SALUBRITE
S06203;8;CHEF ENQUETEUR ET ENQUETEUR DE 1ERE CLASSE DE LA POLICE;810;S13103;01/08/1994;8;CHEF ENQUETEUR ET ENQUETEUR DE PREMIERE CLASSE
S06203;8;CHEF ENQUETEUR ET ENQUETEUR DE 1ERE CLASSE DE LA POLICE;810;S13104;01/08/1994;8;CHEF ENQUETEUR DE CLASSE EXCEPTIONNELLE
S06205;8;COMMISSAIRE INSPECTEUR DE 2EME CLASSE DES INSTALLATIONS;810;S14650;07/08/1999;8;INGENIEUR DE CLASSE NORMALE
S06206;8;ENQUETEUR DE 1ERE CLASSE DE LA POLICE NATIONALE;810;S06203;01/08/1992;8;CHEF ENQUETEUR ET ENQUETEUR DE 1ERE CLASSE DE LA POLICE
S06247;8;COMMISSAIRE DIVISIONNAIRE EMPLOI FONCTIONNEL;810;S13356;01/09/1995;1;COMMISSAIRE DIVISIONNAIRE DE POLICE
S06248;8;COMMISSAIRE DIVISIONNAIRE EMPLOI NORMAL;810;S13356;01/09/1995;1;COMMISSAIRE DIVISIONNAIRE DE POLICE
S06251;8;ARCHITECTE DE SECURITE DE 2EME CLASSE;810;S16226;01/01/2009;1;ARCHITECTE DE SECURITE CL NORMALE
S06252;8;CHEF INSPECTEUR DIVISIONNAIRE DE POLICE;810;S06253;01/08/1994;8;INSPECTEUR DIVISIONNAIRE DE POLICE
S06252;8;CHEF INSPECTEUR DIVISIONNAIRE DE POLICE;810;S13096;01/08/1994;8;INSPECTEUR DIVISIONNAIRE DE POLICE EMPLOI FONCTIONNEL
S06253;8;INSPECTEUR DIVISIONNAIRE DE POLICE;810;S13098;01/09/1995;1;COMMANDANT DE POLICE
S06254;8;INSPECTEUR PRINCIPAL DE POLICE;810;S13361;01/09/1995;1;CAPITAINE DE POLICE
S06255;8;INSPECTEUR DE POLICE;810;S13360;01/09/1995;8;LIEUTENANT DE POLICE
S06256;8;ENQUETEUR DE 2EME CLASSE DE LA POLICE NATIONALE;810;S13357;01/09/1995;1;GARDIEN DE LA PAIX
S06257;8;ARCHITECTE DE SECURITE DE 1ERE CLASSE;810;S16226;01/01/2009;1;ARCHITECTE DE SECURITE CL NORMALE
S06258;8;ARCHITECTE DE SECURITE HORS CLASSE NORMALE;810;S16227;01/01/2009;1;ARCHITECTE DE SECURITE CL SUPERIEURE
S06259;8;ARCHITECTE DE SECURITE HORS CLASSE FONCTIONNELLE;810;S16227;01/01/2009;1;ARCHITECTE DE SECURITE CL SUPERIEURE
S06261;8;COMMANDANT DE LA POLICE NATIONALE;810;S13097;01/08/1994;1;COMMANDANT DE POLICE EMPLOI FONCTIONNEL
S06261;8;COMMANDANT DE LA POLICE NATIONALE;810;S13098;01/08/1994;1;COMMANDANT DE POLICE
S06262;8;OFFICIER DE PAIX PRINCIPAL;810;S13361;01/09/1995;1;CAPITAINE DE POLICE
S06263;8;OFFICIER DE PAIX;810;S13360;01/09/1995;8;LIEUTENANT DE POLICE
S06264;8;BRIGADIER CHEF ET BRIGADIER DE LA POLICE NATIONALE;810;S13099;01/08/1994;8;BRIGADIER CHEF ET BRIGADIER DE LA POLICE NATIONALE
S06264;8;BRIGADIER CHEF ET BRIGADIER DE LA POLICE NATIONALE;810;S13101;01/08/1994;8;BRIGADIER CHEF DE CLASSE EXCEPTIONNELLE
S06265;8;BRIGADIER DE POLICE;810;S06264;01/08/1992;8;BRIGADIER CHEF ET BRIGADIER DE LA POLICE NATIONALE
S06266;8;AGENT HOSPITALIER DE 1ERE CATEGORIE;810;S06178;01/01/1983;8;AGENT HOSPITALIER
S06267;8;SOUS BRIGADIER ET GARDIEN DE LA PAIX DE LA POLICE NATIONALE;810;S13357;01/09/1995;1;GARDIEN DE LA PAIX
S06268;2;GARDIEN DE LA PAIX TITULARISE AVANT LE 01-01-1977;810;S06269;01/01/1988;8;GARDIEN DE LA PAIX TITULARISE APRES LE 01-01-1977
S06269;8;GARDIEN DE LA PAIX TITULARISE APRES LE 01-01-1977;810;S06267;01/08/1992;8;SOUS BRIGADIER ET GARDIEN DE LA PAIX DE LA POLICE NATIONALE
S06271;8;SECRETAIRE ADMINISTRATIF DE POLICE CHEF DE SECTION;810;S13534;01/08/1995;1;SECRETAIRE ADMINISTRATIF CL NORMALE
S06285;8;AGENT DU SERVICE INTERIEUR * ECHELLE SUPERIEURE;210;S10394;01/07/1991;8;AGENT DE SERVICE INTERIEUR
S06289;8;CHEF DE SERVICE ADMINISTRATIF;210;S16182;01/11/2008;1;CHEF DE SERVICE ADM D ADMTS PARIS
S06290;8;AIDE DES BASSINS ET STERILISATEURS;210;S15925;01/08/2007;1;ADJOINT TECH 2EME CL EAU ASSAINISSEMENT
S06291;8;ASEM ECHELLE SUP,CLASSE ENFANT ET HANDICAP;210;S10390;01/07/1991;8;A S E M, CLASSES ENFANTINES ET HANDICAPES
S06293;8;SECRETAIRE ADMINISTRATIF EN CHEF;210;S13029;01/01/1997;1;SECRETAIRE ADM CL EXCEPT ADMTS PARIS (3EME GRADE)
S06294;8;SECRETAIRE ADMINISTRATIF CHEF DE SECTION;210;S13027;01/08/1995;1;SECRETAIRE ADM CL NORMALE ADMTS PARIS (1ER GRADE)
S06295;8;SECRETAIRE ADMINISTRATIF;210;S13027;01/08/1995;1;SECRETAIRE ADM CL NORMALE ADMTS PARIS (1ER GRADE)
S06297;8;ADJOINT ADMINISTRATIF CHEF DE GROUPE;210;S10123;01/08/1990;1;ADJOINT ADMINISTRATIF PRINCIPAL 2E CLASSE
S06298;8;ADJOINT ADMINISTRATIF*;210;S15945;01/08/2007;1;ADJOINT ADMINISTRATIF 1ERE CL
S06299;2;SECRETAIRE STENODACTYLOGRAPHE;210;S06298;01/08/1990;8;ADJOINT ADMINISTRATIF*
S06300;2;STENODACTYLOGRAPHE;210;S06298;01/08/1990;8;ADJOINT ADMINISTRATIF*
S06301;2;AGENT TECHNIQUE DE BUREAU;210;S10048;01/08/1990;8;AGENT ADMINISTRATIF 2E CLASSE
S06302;2;DACTYLOMECANOGRAPHE PRINCIPAL;210;S06298;01/08/1990;8;ADJOINT ADMINISTRATIF*
S06305;2;AGENT DE BUREAU;210;S10048;01/08/1990;8;AGENT ADMINISTRATIF 2E CLASSE
S06306;8;;210;S10048;01/08/1990;8;AGENT ADMINISTRATIF 2E CLASSE
S06307;8;SECRETAIRE MEDICAL ET SOCIAL;210;S10862;01/08/1994;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE NORMALE
S06310;2;TELEPHONISTE PRINCIPAL;210;S06298;01/08/1990;8;ADJOINT ADMINISTRATIF*
S06312;8;AGENT DE SERVICE DES ECOLES * ECHELLE SUPERIEURE;210;S10391;01/07/1991;8;
S06313;8;ATTACHE DES SERVICES HORS CLASSE;210;S15857;01/06/2007;1;ATTACHE PRINCIPAL
S06314;8;ATTACHE DES SERVICES 1ERE CLASSE;210;S13005;01/08/1993;8;ATTACHE DES SERVICES
S06315;8;ATTACHE DES SERVICES 2EME CLASSE;210;S13005;01/08/1993;8;ATTACHE DES SERVICES
S06317;8;SECRETAIRE DES SERVICES EXTERIEURS DE CLASSE FONCTIONNELLE;210;S13022;01/01/1997;1;SECRETAIRE SERVICES EXTERIEURS CL EXCEPTIONNELLE
S06318;8;SECRETAIRE DES SERVICES EXTERIEURS DE CLASSE PRINCIPALE;210;S13020;01/08/1995;1;SECRETAIRE SERVICES EXTERIEURS CL NORMALE
S06319;8;SECRETAIRE DES SERVICES EXTERIEURS ( CLASSE NORMALE );210;S13020;01/08/1995;1;SECRETAIRE SERVICES EXTERIEURS CL NORMALE
S06327;8;INSPECTEUR DE SERVICE INTERIEUR ET DU MATERIEL;211;S15935;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE 1ERE CL
S06328;8;INSPECTEUR DE SERVICE INTERIEUR ET DU MATERIEL;211;S15937;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE PRINC 2EME CL
S06329;8;ATTACHE D'ADMINISTRATION DE 2EME CLASSE;210;S12883;01/08/1993;8;ATTACHE D'ADMINISTRATION
S06330;8;ATTACHE D'ADMINISTRATION DE 1ERE CLASSE;210;S12883;01/08/1993;8;ATTACHE D'ADMINISTRATION
S06331;8;ATTACHE PRINCIPAL D'ADMINISTRATION DE 2EME CLASSE;210;S15857;01/06/2007;1;ATTACHE PRINCIPAL
S06332;8;ATTACHE PRINCIPAL D'ADMINISTRATION DE 1ERE CLASSE;210;S15857;01/06/2007;1;ATTACHE PRINCIPAL
S06333;8;CANTONNIER DES DERIVATIONS;210;S10780;01/08/1991;8;OUVRIER SPECIAL DES DERIVATIONS
S06336;8;;210;S11638;01/08/1991;1;
S06337;8;INGENIEUR DES SERVICES TECHNIQUES DE 2EME CLASSE;210;S15374;01/01/2003;1;INGENIEUR DES SERVICES TECHNIQUES
S06338;8;INGENIEUR DES SERVICES TECHNIQUES DE 1ERE CLASSE;210;S15374;01/01/2003;1;INGENIEUR DES SERVICES TECHNIQUES
S06341;8;SURVEILLANT MECANICIEN;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S06343;8;CHEF DE SECTION PRINCIPAL;210;S13032;01/01/1997;8;TECHNICIEN DE TRAVAUX SUPERIEUR EN CHEF
S06344;8;TECHNICIEN DE TRAVAUX SUPER PRINC (CHEF DE SECTION);210;S16586;01/04/2012;1;TECHNICIEN SUPERIEUR EN CHEF ADMTS PARIS (3EME GRADE)
S06345;8;TECHNICIEN SUP DE TRAVAUX (ASSISTANT TECHNIQUE);210;S16585;01/04/2012;1;TECHNICIEN SUPERIEUR PRINCIPAL ADMTS PARIS(2EME GRADE)
S06349;8;INSPECTEUR DE SCE INTERIEUR ET DU MATERIEL DE 1ERE CLASSE;210;S15936;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE PRINC 2EME CL
S06351;8;CANTONNIER DU NETTOIEMENT;210;S06558;01/08/1992;1;EBOUEUR (CL NORMALE)
S06354;8;ARCHITECTE VOYER DE 1ERE CLASSE;210;S15783;01/07/2006;1;ARCHITECTE VOYER
S06355;8;ARCHITECTE VOYER DE 2EME CLASSE;210;S15783;01/07/2006;1;ARCHITECTE VOYER
S06359;8;;210;S12523;01/08/1993;1;
S06361;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE;210;S10923;01/01/1989;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE
S06362;8;CONSERVATEUR EN CHEF DES MUSEES;210;S10505;01/01/1990;1;CONSERVATEUR DU PATRIMOINE EN CHEF
S06363;8;MAGASINIER SPECIALISE BIBLIOTHEQUES 2EME CLASSE;210;S15770;01/10/2005;8;MAGASINIER SPECIALISE DES BIBLIOTHEQUES
S06364;8;MAGASINIER SPECIALISE BIBLIOTHEQUES 1ERE CLASSE;210;S15770;01/10/2005;8;MAGASINIER SPECIALISE DES BIBLIOTHEQUES
S06365;8;CONSERVATEUR DES MUSEES DE 1ERE CLASSE;210;S10928;01/01/1990;8;CONSERVATEUR DU PATRIMOINE DE PREMIERE CLASSE
S06366;8;CONSERVATEUR DES MUSEES DE 2EME CLASSE;210;S10927;01/01/1990;8;CONSERVATEUR DU PATRIMOINE DE DEUXIEME CLASSE
S06366;8;CONSERVATEUR DES MUSEES DE 2EME CLASSE;210;S10928;01/01/1990;8;CONSERVATEUR DU PATRIMOINE DE PREMIERE CLASSE
S06366;8;CONSERVATEUR DES MUSEES DE 2EME CLASSE;210;S10929;01/01/1990;1;CONSERVATEUR DU PATRIMOINE DE DEUXIEME CLASSE * STAGIAIRE
S06367;8;INSPECTEUR GENERAL DES MUSEES;210;S14497;01/01/1990;1;CONSERVATEUR GENERAL DU PATRIMOINE
S06368;8;CONSERVATEUR DES BIBLIOTHEQUES DE 2EME CLASSE;210;S06370;01/01/1991;8;CONSERVATEUR DES BIBLIOTHEQUES 1ERE CL
S06368;8;CONSERVATEUR DES BIBLIOTHEQUES DE 2EME CLASSE;210;S11575;01/01/1991;8;CONSERVATEUR DE BIBLIOTHEQUE 2EME CL
S06370;8;CONSERVATEUR DES BIBLIOTHEQUES 1ERE CL;210;S16518;01/04/2011;1;CONSERVATEUR DE BIBLIOTHEQUE
S06373;8;BIBLIOTHECAIRE ADJOINT PRINCIPAL;210;S12246;12/01/1992;8;BIBLIOTHECAIRE DE DEUXIEME CLASSE
S06374;8;BIBLIOTHECAIRE ADJOINT CHEF DE SECTION;210;S13012;01/08/1995;1;BIBLIOTHECAIRE ADJOINT DE CLASSE NORMALE (*)
S06375;8;BIBLIOTHECAIRE ADJOINT DE CLASSE NORMALE;210;S13012;01/08/1995;1;BIBLIOTHECAIRE ADJOINT DE CLASSE NORMALE (*)
S06378;8;;210;S11637;30/08/1992;8;AUXILIAIRE DE PUERICULTURE PRINCIPAL
S06380;8;CANTONNIER BARRAGISTE;210;S10783;01/08/1991;8;OUVRIER SPECIAL BARRAGISTE
S06381;8;CHEF SURVEILLANT DE 2EME CATEGORIE MECANICIEN;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S06382;8;INFIRMIER DE CLASSE NORMALE;210;S10967;01/12/1988;8;INFIRMIER CLASSE NORMALE
S06384;8;SURVEILLANT GENERAL DES SERVICES GENERAUX;210;S09349;01/12/1988;1;SURVEILLANT CHEF DES SERVICES MEDICAUX
S06385;8;SURVEILLANT CHEF DE LABORATOIRE;210;S10531;01/01/1989;1;TECHNICIEN DE LABORATOIRE SURVEILLANT-CHEF
S06387;8;LABORANTIN;210;S10923;01/01/1989;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE
S06392;8;AIDE DES PROMENADES;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S06393;8;;210;S11640;01/08/1991;8;
S06398;2;;211;S06402;01/08/1990;8;ADJOINT ADMINISTRATIF
S06399;8;SECRETAIRE SERV EXTER CL FONCTIONNELLE;211;S13018;01/01/1997;1;SECRETAIRE SERV EXTER CL EXCEPTIONNELLE
S06401;8;GARDE DES CIMETIERES;210;S06441;01/01/1991;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE
S06402;8;ADJOINT ADMINISTRATIF;211;S15946;01/08/2007;1;ADJOINT ADMINISTRATIF 1ERE CL
S06404;8;GARDE DES PROMENADES;210;S06441;01/01/1991;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE
S06405;8;INSPECTEUR CHEF DU SERVICE DE SECURITE;210;S13692;01/08/1990;1;INSPECTEUR CHEF DE SECURITE DE 2ÈME CLASSE
S06406;8;CHEF SURVEILLANT DU SERVICE INTERIEUR;210;S11844;01/08/1993;8;AGENT DES SERVICES TECHNIQUES DE 1ERE CLASSE
S06409;2;MECANICIEN EN PROTHESE DENTAIRE DE L'INSTITUT D'HYGIENE;210;S09351;01/12/1983;8;MECANICIEN EN PROTHESE DENTAIRE DE 2EME CATEGORIE
S06410;8;HOMME DE SERVICE DE L'INSTITUT EASTMAN ( 2EME CATEGORIE );210;S06408;01/01/1983;1;HOMME DE SERVICE
S06411;8;HOMME DE SERVICE DE L'INSTITUT EASTMAN ( 1ERE CATEGORIE );210;S06408;01/01/1983;1;HOMME DE SERVICE
S06412;8;CANTONNIER D'EMPIERREMENT;210;S08168;01/08/1991;8;OUVRIER SPECIAL D'ENTRETIEN GENERAL
S06414;8;PROFESSEUR DU CONSERVATOIRE NATIONAL DE REGION DE PARIS;210;S12669;04/09/1991;1;PROFESSEUR DES CONSERVATOIRES DE PARIS DE CLASSE NORMALE
S06415;8;ADJOINT D'ENSEIGNEMENT MUSICAL DU CONSERVATOIRE NATIONAL DE;210;S12683;04/09/1991;8;ASSISTANT D'ENSEIGNEMENT MUSICAL DES CONSERVATOIRES DE PARIS
S06419;8;PROFESSEUR D'EDUCATION MANUELLE ET TECHNIQUE;210;S13196;01/01/1996;1;PROFESSEUR CERTIFIE DE CLASSE NORMALE (ECOLE HORTICOLE DU
S06421;8;ATTACHE DES SERVICES HORS CLASSE;211;S15858;01/06/2007;1;ATTACHE PRINCIPAL
S06422;8;ATTACHE DES SERVICES DE 1ERE CLASSE;211;S13006;01/08/1993;8;ATTACHE DES SERVICES
S06423;2;BRIGADIER DES ETABLISSEMENTS D'ENSEIGNEMENT * ECHELLE DE;210;S10392;01/07/1991;8;BRIGADIER DES ETABLISSEMENTS D ENSEIGNEMENT
S06424;2;CONCIERGE-VAGUEMESTRE-STANDARDISTE ETABISSEMENTS ENSEIGNEM;210;S10393;01/07/1991;8;
S06425;8;AGENT DE SERVICE DES ETABLISSEMENTS D'ENSEIGNEMENT;210;S12472;01/08/1993;8;AGENT DE SERVICE 2EME CL ETABS ENSEIGNEMENT
S06430;8;CANTONNIER DES CANAUX ET PORTS;210;S10782;01/08/1991;8;OUVRIER SPECIAL DES CANAUX ET PORTS (ENTRETIEN)
