code_grade_NEG;code_etat_grade;libelle_grade_NEG;categh;code_FP;code_cadre_corps;code_etat_cadre_corps;libelle_cadre_corps;code_filiere
0235;8;AGENT QUALIFIE DU PATRIMOINE DE 2EME CLASSE;C;110;72;1;AGENTS TERRITORIAUX QUALIFIES DU PATRIMOINE;4
0236;8;AGENT TERRITORIAL DU PATRIMOINE DE 1ERE CLASSE;C;110;73;1;AGENTS TERRITORIAUX DU PATRIMOINE;4
0237;8;AGENT TERRITORIAL DU PATRIMOINE DE 2EME CLASSE;C;110;73;1;AGENTS TERRITORIAUX DU PATRIMOINE;4
0238;1;PROFESSEUR D ENSEIGNEMENT ARTISTIQUE HORS CLASSE;A;110;74;1;PROFESSEURS TERRITORIAUX D ENSEIGNEMENT ARTISTIQUE;4
0239;1;PROFESSEUR ENSEIGNEMENT ARTISTIQUE CL NORMALE;A;110;74;1;PROFESSEURS TERRITORIAUX D ENSEIGNEMENT ARTISTIQUE;4
0240;8;ASSISTANT SPECIALISE D ENSEIGNEMENT ARTISTIQUE;B;110;75;1;ASSISTANTS TERRITORIAUX SPECIALISES D ENST ARTIST;4
0241;8;ASSISTANT D ENSEIGNEMENT ARTISTIQUE;B;110;76;1;ASSISTANTS TERRITORIAUX D ENSEIGNEMENT ARTISTIQUE;4
0242;8;CONSERVATEUR DU PATRIMOINE DE 2EME CLASSE* (1ERE CAT);A;110;47;1;CONSERVATEURS TERRITORIAUX DU PATRIMOINE;4
0244;8;CONSERVATEUR DE BIBLIOTHEQUE 2EME CLASSE*(2EME CAT);A;110;67;1;CONSERVATEURS TERRITORIAUX DE BIBLIOTHEQUE;4
0249;8;AGENT TECHNIQUE (A P DE PARIS);C;610;80;1;AGENTS TECHNIQUES;<null>
0250;8;AGENT TECHNIQUE PRINCIPAL (A P DE PARIS)(E06);C;610;80;1;AGENTS TECHNIQUES;<null>
0251;8;OUVRIER D ETAT 1ERE CAT (A P DE PARIS);C;610;81;1;OUVRIERS D ETAT;<null>
0252;1;MAITRE OUVRIER (A P DE PARIS);C;610;81;1;OUVRIERS D ETAT;<null>
0253;1;MAITRE OUVRIER PRINC (A P DE PARIS)(E06);C;610;81;1;OUVRIERS D ETAT;<null>
0254;8;OUVRIER PROFESSIONNEL (A P DE PARIS);C;610;82;1;OUVRIERS PROFESSIONNELS;<null>
0255;8;OUVRIER PROFESSIONNEL PRINCIPAL (A P DE PARIS);C;610;82;1;OUVRIERS PROFESSIONNELS;<null>
0256;8;OUVRIER BLANCHISSEUR 1ERE CAT (A P DE PARIS);C;610;83;1;BLANCHISSEURS OUVRIERS D ETAT;<null>
0257;1;BLANCHISSEUR MAITRE OUVRIER (A P DE PARIS);C;610;83;1;BLANCHISSEURS OUVRIERS D ETAT;<null>
0258;1;BLANCHISSEUR MAITRE OUVRIER PRINC (A P PARIS)(E06);C;610;83;1;BLANCHISSEURS OUVRIERS D ETAT;<null>
0259;8;OUVRIER PROFESSIONNEL BLANCHISSEUR (A P DE PARIS);C;610;84;1;BLANCHISSEURS OUVRIERS PROFESSIONNELS;<null>
0260;8;BLANCHISSEUR OUVRIER PROF PRINC (A P DE PARIS);C;610;84;1;BLANCHISSEURS OUVRIERS PROFESSIONNELS;<null>
0261;1;CONDUCTEUR AMBULANCIER (A P DE PARIS);C;610;85;1;CONDUCTEURS AMBULANCIERS;<null>
0262;1;CONDUCTEUR AMBULANCIER PRINCIPAL (A P DE PARIS);C;610;85;1;CONDUCTEURS AMBULANCIERS;<null>
0263;1;CONDUCTEUR AMBULANCIER CHEF (AP PARIS)(E06);C;610;85;1;CONDUCTEURS AMBULANCIERS;<null>
0264;8;ASSISTANT CONSERV PATRIMOINE BIBLIO 2EME CL;B;110;70;1;ASSISTANTS DE CONSERVATION DU PATRIMOINE ET BIBLIO;4
0265;8;INSPECTEUR TERRITORIAL DE SURVEILLANCE ET MAGASINAGE DU PATR;B;110;78;1;INSPECTEURS TERRITORIAUX SURVEILLANCE ET MAGASINAG;4
0266;8;ASSISTANT QUAL CONSERV PATRIMOINE BIBLIO HORS CL;B;110;77;1;ASSISTANTS TERRITORIAUX QUALIFIES DE CONSERVATION;4
0267;8;ASSISTANT QUAL CONSERV PATRIMOINE BIBLIO 1ERE CL;B;110;77;1;ASSISTANTS TERRITORIAUX QUALIFIES DE CONSERVATION;4
0268;8;ASSISTANT QUAL CONSERV PATRIMOINE BIBLIO 2EME CL;B;110;77;1;ASSISTANTS TERRITORIAUX QUALIFIES DE CONSERVATION;4
0269;8;PEDICURE-PODOLOGUE SURVEILLANT-CHEF DES SERVICES MEDICAUX;A;510;86;1;PEDICURES PODOLOGUES SURVEILLANTS-CHEFS;<null>
0270;8;MASSEUR-KINESITHERAPEUTE SURVEILLANT-CHEF DES SERVICES MEDIC;A;510;87;1;MASSEURS-KINESITHERAPEUTES SURVEILLANTS-CHEFS;<null>
0271;8;ERGOTHERAPEUTE SURVEILLANT-CHEF DES SERVICES MEDICAUX;A;510;88;1;ERGOTHERAPEUTES SURVEILLANTS-CHEFS;<null>
0272;8;PSYCHOMOTRICIEN SURVEILLANT-CHEF DES SERVICES MEDICAUX;A;510;89;1;PSYCHOMOTRICIENS SURVEILLANTS-CHEFS;<null>
0273;8;ORTHOPHONISTE SURVEILLANT-CHEF DES SERVICES MEDICAUX;A;510;90;1;ORTHOPHONISTES SURVEILLANTS-CHEFS;<null>
0274;8;ORTHOPTISTE SURVEILLANT-CHEF DES SERVICES MEDICAUX;A;510;91;1;ORTHOPTISTES SURVEILLANTS-CHEFS;<null>
0275;8;DIETETICIEN SURVEILLANT-CHEF DES SERVICES MEDICAUX;A;510;92;1;DIETETICIENS SURVEILLANTS-CHEFS;<null>
0276;8;INFIRMIER SURVEILLANT-CHEF DES SERVICES MEDICAUX;A;510;93;1;INFIRMIERS SURVEILLANTS-CHEFS;<null>
0277;8;INFIRMIER SURVEILLANT-CHEF DE SALLE D'OPERATION DES SERVICES;A;510;94;1;INFIRMIERS DE SALLE D'OPERATION SURVEILLANTS-CHEFS;<null>
0278;8;INFIRMIER SURVEILLANT-CHEF ANESTHESIE-REANIMATION DES;A;510;95;1;INF ANESTHESIE-REANIMATION SURVEILLANTS-CHEFS;<null>
0279;8;PUERICULTRICE SURVEILLANTE-CHEF DES SERVICES MEDICAUX;A;510;96;1;PUERICULTRICES SURVEILLANTS-CHEFS;<null>
0280;8;TECHNICIEN DE LABORATOIRE SURVEILLANT CHEF;A;510;97;1;TECHNICIENS DE LABORATOIRE SURVEILLANTS-CHEFS;<null>
0281;8;MANIPULATEUR D'ELECTRORADIOLOGIE SURVEILLANT-CHEF;A;510;98;1;MANIPULATEURS ELECTRORADIOLOGIE SURVEILLANTS-CHEFS;<null>
0282;8;AGENT DU SERVICE INTERIEUR HORS CATEGORIE;D;510;61;1;AGENTS DU SERVICE INTERIEUR;<null>
0283;8;AGENT DES SERVICES HOSPITALIERS HORS CATEGORIE(*);C;510;19;1;AGENTS DES SERVICES HOSPITALIERS;<null>
0284;8;EDUCATEUR HORS CL DES A P S;B;110;100;1;EDUCATEURS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0285;8;EDUCATEUR DE 1ERE CL DES A P S;B;110;100;1;EDUCATEURS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0286;8;EDUCATEUR DE 2EME CL DES A P S;B;110;100;1;EDUCATEURS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0287;8;CONSEILLER TERRITORAL PRINCIPAL;A;110;102;1;CONSEILLERS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0288;8;CONSEILLER TERRITORIAL DE PREMIERE CLASSE;A;110;102;1;CONSEILLERS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0289;8;CONSEILLER TERRITORIAL DE DEUXIEME CLASSE;A;110;102;1;CONSEILLERS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0290;1;OPERATEUR PRINCIPAL DES ACTIVITES PHYSIQUES ET SPORTIVES;C;110;101;1;OPERATEURS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0291;1;OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES;C;110;101;1;OPERATEURS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0292;1;OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES;C;110;101;1;OPERATEURS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0293;1;AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES;C;110;101;1;OPERATEURS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0296;8;SAPEUR DE DEUXIEME CLASSE * TOTALITE MAJORATION;C;110;44;1;SAPEURS POMPIERS PROFESSIONNELS NON OFFICIERS;3
0298;8;SAPEUR DE PREMIERE CLASSE * TOTALITE MAJORATION;C;110;44;1;SAPEURS POMPIERS PROFESSIONNELS NON OFFICIERS;3
0300;1;CAPORAL  * TOTALITE MAJORATION;C;110;44;1;SAPEURS POMPIERS PROFESSIONNELS NON OFFICIERS;3
0302;1;SERGENT * TOTALITE MAJORATION;C;110;44;1;SAPEURS POMPIERS PROFESSIONNELS NON OFFICIERS;3
0304;1;ADJUDANT * TOTALITE MAJORATION;C;110;44;1;SAPEURS POMPIERS PROFESSIONNELS NON OFFICIERS;3
0308;8;LIEUTENANT * TOTALITE MAJORATION;B;110;45;1;LIEUTENANTS DE SAPEURS POMPIERS PROFESSIONNELS;3
0313;8;LIEUTENANT CHEF DE SECTION PRINCIPAL * TOTALITE MAJORATION;B;110;45;1;LIEUTENANTS DE SAPEURS POMPIERS PROFESSIONNELS;3
0317;8;LIEUTENANT DE DEUXIEME CLASSE * TOTALITE MAJORATION;B;110;45;1;LIEUTENANTS DE SAPEURS POMPIERS PROFESSIONNELS;3
0319;8;LIEUTENANT DE PREMIERE CLASSE * TOTALITE MAJORATION;B;110;45;1;LIEUTENANTS DE SAPEURS POMPIERS PROFESSIONNELS;3
0321;8;LIEUTENANT HORS CLASSE * TOTALITE MAJORATION;B;110;45;1;LIEUTENANTS DE SAPEURS POMPIERS PROFESSIONNELS;3
0323;8;CAPITAINE * TOTALITE MAJORATION;A;110;46;1;SAPEURS POMPIERS PROFESSIONNELS OFFICIERS;3
0325;8;COMMANDANT * TOTALITE MAJORATION;A;110;46;1;SAPEURS POMPIERS PROFESSIONNELS OFFICIERS;3
0327;8;LIEUTENANT COLONEL * TOTALITE MAJORATION;A;110;46;1;SAPEURS POMPIERS PROFESSIONNELS OFFICIERS;3
0328;8;LIEUTENANT CHEF DE SECTION * TOTALITE MAJORATION;B;110;45;1;LIEUTENANTS DE SAPEURS POMPIERS PROFESSIONNELS;3
0332;8;COLONEL * TOTALITE MAJORATION;A;110;46;1;SAPEURS POMPIERS PROFESSIONNELS OFFICIERS;3
0334;8;CONSEILLER TERRITORIAL SOCIO-EDUCATIF;A;110;103;1;CONSEILLERS TERRITORIAUX SOCIO-EDUCATIFS;7
0335;1;ASSISTANT SOCIO-EDUCATIF;B;110;104;1;ASSISTANTS TERRITORIAUX SOCIO-EDUCATIFS;7
0336;1;ASSISTANT SOCIO-EDUCATIF PRINCIPAL;B;110;104;1;ASSISTANTS TERRITORIAUX SOCIO-EDUCATIFS;7
0337;8;EDUCATEUR DE JEUNES ENFANTS;B;110;105;1;EDUCATEURS TERRITORIAUX DE JEUNES ENFANTS;7
0338;8;EDUCATEUR PRINCIPAL DE JEUNES ENFANTS;B;110;105;1;EDUCATEURS TERRITORIAUX DE JEUNES ENFANTS;7
0339;8;EDUCATEUR CHEF DE JEUNES ENFANTS;B;110;105;1;EDUCATEURS TERRITORIAUX DE JEUNES ENFANTS;7
0340;8;MONITEUR EDUCATEUR;B;110;106;1;MONITEURS-EDUCATEURS TERRITORIAUX;7
0342;8;AGENT SOCIAL;C;110;107;1;AGENTS SOCIAUX TERRITORIAUX;7
0343;8;AGENT SOCIAL QUALIFIE DE 2E CLASSE;C;110;107;1;AGENTS SOCIAUX TERRITORIAUX;7
0344;8;AGENT SOCIAL QUALIFIE DE 1ERE CLASSE;C;110;107;1;AGENTS SOCIAUX TERRITORIAUX;7
0345;1;AGENT SPECIALISE 2EME CL DES ECOLES MATERNELLES;C;110;108;1;AGENTS TERR SPECIALISES DES ECOLES MATERNELLES;7
0346;1;AGENT SPECIALISE 1ERE CL DES ECOLES MATERNELLES;C;110;108;1;AGENTS TERR SPECIALISES DES ECOLES MATERNELLES;7
0347;1;MEDECIN TERRITORIAL DE 2EME CL;A;110;109;1;MEDECINS TERRITORIAUX;7
0348;1;MEDECIN TERRITORIAL 1ERE CL;A;110;109;1;MEDECINS TERRITORIAUX;7
0350;1;PSYCHOLOGUE CLASSE NORMALE;A;110;110;1;PSYCHOLOGUES TERRITORIAUX;7
0351;1;PSYCHOLOGUE HORS CLASSE;A;110;110;1;PSYCHOLOGUES TERRITORIAUX;7
0352;8;;A;110;111;1;SAGES-FEMMES TERRITORIALES;7
0353;8;;A;110;111;1;SAGES-FEMMES TERRITORIALES;7
0355;8;;A;110;111;1;SAGES-FEMMES TERRITORIALES;7
0356;8;;A;110;112;1;COORDINATRICES DE CRECHES TERRITORIALES;7
0358;8;;B;110;113;1;PUERICULTRICES TERRITORIALES;7
0360;8;;B;110;113;1;PUERICULTRICES TERRITORIALES;7
0362;8;;B;110;113;1;PUERICULTRICES TERRITORIALES;7
0363;8;INFIRMIER TERRITORIAL CLASSE NORMALE;B;110;114;1;INFIRMIERS TERRITORIAUX;7
0364;8;INFIRMIER HORS CLASSE;B;110;114;1;INFIRMIERS TERRITORIAUX;7
0365;8;INFIRMIER DE CLASSE SUPERIEURE;B;110;114;1;INFIRMIERS TERRITORIAUX;7
0366;8;REEDUCATEUR CLASSE NORMALE;B;110;115;1;REEDUCATEURS TERRITORIAUX;7
0367;8;REEDUCATEUR HORS CLASSE;B;110;115;1;REEDUCATEURS TERRITORIAUX;7
0368;8;REEDUCATEUR CLASSE SUPERIEURE;B;110;115;1;REEDUCATEURS TERRITORIAUX;7
0369;1;AUXILIAIRE DE PUERICULTURE;C;110;116;1;AUXILIAIRES DE PUERICULTURE TERRITORIAUX;7
0370;8;AUXILIAIRE DE PUERICULTURE PRINCIPAL;C;110;116;1;AUXILIAIRES DE PUERICULTURE TERRITORIAUX;7
0371;1;MEDECIN TERRITORIAL HORS CLASSE;A;110;109;1;MEDECINS TERRITORIAUX;7
0372;1;AUXILIAIRE DE SOINS;C;110;117;1;AUXILIAIRES DE SOINS TERRITORIAUX;7
0373;8;AUXILIAIRE DE SOINS PRINCIPAL;C;110;117;1;AUXILIAIRES DE SOINS TERRITORIAUX;7
0374;8;BIOLOGISTE TERRITORIAL 2EME CL;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0375;8;VETERINAIRE TERRITORIAL 2EME CL;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0376;8;PHARMACIEN TERRITORIAL 2EME CL;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0377;8;BIOLOGISTE DE 1ERE CL;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0378;8;VETERINAIRE DE 1ERE CL;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0379;8;PHARMACIEN DE 1ERE CL;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0380;1;BIOLOGISTE HORS CLASSE;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0381;1;VETERINAIRE HORS CLASSE;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0382;1;PHARMACIEN HORS CLASSE;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0384;8;MANIPULATEUR D'ELECTRORADIOLOGIE DE CLASSE NORMALE;B;110;119;1;MANIPULATEURS TERRITORIAUX D ELECTRORADIOLOGIE;7
0385;8;MANIPULATEUR D'ELECTRORADIOLOGIE DE CLASSE SUPERIEURE;B;110;119;1;MANIPULATEURS TERRITORIAUX D ELECTRORADIOLOGIE;7
0386;1;MANIPULATEUR D'ELECTRORADIOLOGIE HORS CLASSE *;B;110;119;1;MANIPULATEURS TERRITORIAUX D ELECTRORADIOLOGIE;7
0387;8;ASSISTANT QUALIFIE DE LABORATOIRE CL NORMALE;B;110;120;1;ASSISTANTS TERRITORIAUX QUALIFIES DE LABORATOIRE;7
0388;8;ASSISTANT QUALIFIE DE LABORATOIRE CL SUPERIEURE;B;110;120;1;ASSISTANTS TERRITORIAUX QUALIFIES DE LABORATOIRE;7
0389;8;ASSISTANT MEDICO-TECHNIQUE HORS CL (ASSIST QUAL DE LABO);B;110;120;1;ASSISTANTS TERRITORIAUX QUALIFIES DE LABORATOIRE;7
0390;8;AIDE MEDICO-TECHNIQUE;C;110;121;1;AIDES MEDICO-TECHNIQUES TERRITORIAUX;7
0391;8;AIDE MEDICO-TECHNIQUE QUALIFIE;C;110;121;1;AIDES MEDICO-TECHNIQUES TERRITORIAUX;7
0392;1;AIDE MEDICO-TECHNIQUE * ECHELONNEMENT PROVISOIRE;C;110;121;1;AIDES MEDICO-TECHNIQUES TERRITORIAUX;7
0393;8;SECRETAIRE MEDICO-SOCIAL;B;110;122;1;SECRETAIRES MEDICO-SOCIAUX TERRITORIAUX;7
0394;8;SECRETAIRE MEDICO-SOCIAL EN CHEF;B;110;122;1;SECRETAIRES MEDICO-SOCIAUX TERRITORIAUX;7
0395;8;SECRETAIRE MEDICO-SOCIAL PRINCIPAL;B;110;122;1;SECRETAIRES MEDICO-SOCIAUX TERRITORIAUX;7
0396;1;BIOLOGISTE DE CLASSE EXCEPTIONNELLE;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0397;1;VETERINAIRE DE CLASSE EXCEPTIONNELLE;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0398;1;PHARMACIEN DE CLASSE EXCEPTIONNELLE;A;110;118;1;BIOLOGISTES VETERINAIRES ET PHARMACIENS TERR;7
0399;8;INFIRMIER AUTORISE TERRITORIAL DE CLASSE NORMALE;B;110;114;1;INFIRMIERS TERRITORIAUX;7
0403;8;AGENT TECHNIQUE COORD 2EME CAT (A P DE PARIS);C;610;79;1;AGENTS TECHNIQUES DE COORDINATION;<null>
0404;8;AGENT TECHNIQUE COORD 1ERE  CAT (A P DE PARIS);C;610;79;1;AGENTS TECHNIQUES DE COORDINATION;<null>
0406;8;INGENIEUR EN CHEF HORS CL (A P DE PARIS);A;610;123;1;INGENIEURS;<null>
0407;8;INGENIEUR EN CHEF 1ERE CL (A P DE PARIS);A;610;123;1;INGENIEURS;<null>
0408;8;INGENIEUR EN CHEF 2EME CL (A P DE PARIS);A;610;123;1;INGENIEURS;<null>
0409;1;INGENIEUR PRINCIPAL (A P DE PARIS);A;610;123;1;INGENIEURS;<null>
0410;8;INGENIEUR SUBDIVISIONNAIRE (A P DE PARIS);A;610;123;1;INGENIEURS;<null>
0411;8;ADJOINT DES CADRES TECHN CL EXCEPT (A P DE PARIS);B;610;124;1;ADJOINTS DES CADRES TECHNIQUES;<null>
0412;8;ADJOINT DES CADRES TECHN CL SUPER (A P DE PARIS);B;610;124;1;ADJOINTS DES CADRES TECHNIQUES;<null>
0413;8;ADJOINT DES CADRES TECHN CL NORMALE (A P DE PARIS);B;610;124;1;ADJOINTS DES CADRES TECHNIQUES;<null>
0414;1;AGENT TECHN SPECIALISE HORS CL(AP PARIS)(E06);C;610;125;1;AGENTS TECHNIQUES SPECIALISES;<null>
0415;1;AGENT TECHN SPECIALISE 1ERE CL (A P DE PARIS);C;610;125;1;AGENTS TECHNIQUES SPECIALISES;<null>
0416;1;AGENT TECHN SPECIALISE 2EME CL (A P DE PARIS);C;610;125;1;AGENTS TECHNIQUES SPECIALISES;<null>
0417;1;CADRE SOCIO EDUCATIF;A;510;126;1;CADRES SOCIO-EDUCATIFS;<null>
0418;8;ASSISTANT SOCIO-EDUCATIF;B;510;127;1;ASSISTANTS SOCIO-EDUCATIFS;<null>
0419;8;CONSEILLER EN ECONOMIE SOCIALE ET FAMILIALE;;510;128;1;CONSEILLERS EN ECONOMIE SOCIALE ET FAMILIALE;<null>
0420;8;CONSEILLER EN ECONOMIE SOCIALE FAMILIALE PRINCIPAL;B;510;128;1;CONSEILLERS EN ECONOMIE SOCIALE ET FAMILIALE;<null>
0421;8;ANIMATEUR;B;510;129;1;ANIMATEURS;<null>
0422;8;EDUCATEUR TECHNIQUE SPECIALISE;B;510;130;1;EDUCATEURS TECHNIQUES SPECIALISES;<null>
0423;1;MONITEUR EDUCATEUR (1ER GRADE);B;510;132;1;MONITEURS-EDUCATEURS;<null>
0424;1;MONITEUR D ATELIER;C;510;133;1;MONITEURS D'ATELIER;<null>
0428;8;EDUCATEUR DE JEUNES ENFANTS DE CLASSE NORMALE;B;510;131;1;EDUCATEURS DE JEUNES ENFANTS;<null>
0429;8;EDUCATEUR DE JEUNES ENFANTS DE CLASSE SUPERIEURE;B;510;131;1;EDUCATEURS DE JEUNES ENFANTS;<null>
0430;8;EDUCATEUR DE JEUNES ENFANTS DE CLASSE EXCEPTIONNELLE;B;510;131;1;EDUCATEURS DE JEUNES ENFANTS;<null>
0431;1;AIDE DE PHARMACIE DE CLASSE SUPERIEURE(*);C;510;30;1;AIDES DE PHARMACIE;<null>
0432;1;AIDE DE LABORATOIRE DE CLASSE SUPERIEURE(*);C;510;31;1;AIDES DE LABORATOIRE;<null>
0433;1;AGENT D'ENTRETIEN QUALIFIE;C;510;60;1;AGENTS D'ENTRETIEN;<null>
0434;8;AGENT SERVICES HOSP QUALIFIE 1ERE CATEGORIE;C;510;63;1;AGENTS DES SERVICES HOSPITALIERS QUALIFIES;<null>
0435;8;AGENT D'ENTRETIEN SPECIALISE *;C;510;60;1;AGENTS D'ENTRETIEN;<null>
0437;1;CONSEILLER DES ACTIVITES PHYSIQUES ET SPORTIVES;A;110;102;1;CONSEILLERS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0438;1;;B;110;113;1;PUERICULTRICES TERRITORIALES;7
0439;1;INFIRMIER DE CLASSE NORMALE (*);B;110;114;1;INFIRMIERS TERRITORIAUX;7
0440;8;REEDUCATEUR DE CLASSE NORMALE;B;110;115;1;REEDUCATEURS TERRITORIAUX;7
0441;1;MANIPULATEUR D'ELECTRORADIOLOGIE DE CLASSE NORMALE *;B;110;119;1;MANIPULATEURS TERRITORIAUX D ELECTRORADIOLOGIE;7
0442;8;ASSISTANT MEDICO-TECHNIQUE CL NORMALE (ASSIST QUAL DE LABO);B;110;120;1;ASSISTANTS TERRITORIAUX QUALIFIES DE LABORATOIRE;7
0443;1;ATTACHE;A;110;2;1;ATTACHES TERRITORIAUX;1
0448;1;INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*);A;510;15;1;INFIRMIERS DE SALLE D'OPERATION;<null>
0449;1;INFIRMIER ANESTHESISTE DE CLASSE NORMALE(*);A;510;16;1;INFIRMIERS SPECIALISES EN ANESTHESIE REANIMATION;<null>
0450;1;;A;510;17;1;PUERICULTRICES;<null>
0451;1;INFIRMIER DE CLASSE NORMALE(*);B;510;14;1;INFIRMIERS;<null>
0452;8;INFIRMIER SECTEUR PSYCHIATRIQUE CL NORMALE;B;510;14;1;INFIRMIERS;<null>
0453;8;INFIRMIER AUTORISE DE CLASSE NORMALE;B;510;14;1;INFIRMIERS;<null>
0454;8;INFIRMIER SPECIALISE ECHELLE INFIRMIER DE BLOC OPERATOIRE DE;B;510;14;1;INFIRMIERS;<null>
0455;1;PEDICURE PODOLOGUE CL NORMALE (1ER GRADE);B;510;20;1;PEDICURES PODOLOGUES;<null>
0456;1;MASSEUR KINESITHERAPEUTE CL NORMALE (1ER GRADE);B;510;21;1;MASSEURS KINESITHERAPEUTES;<null>
0457;1;ERGOTHERAPEUTE CL NORMALE (1ER GRADE)*;B;510;22;1;ERGOTHERAPEUTES;<null>
0458;1;PSYCHOMOTRICIEN CL NORMALE (1ER GRADE);B;510;23;1;PSYCHOMOTRICIENS;<null>
0459;1;ORTHOPHONISTE CL NORMALE (1ER GRADE);B;510;24;1;ORTHOPHONISTES;<null>
0460;1;ORTHOPTISTE CL NORMALE (1ER GRADE);B;510;25;1;ORTHOPTISTES;<null>
0461;1;DIETETICIEN CL NORMALE;B;510;26;1;DIETETICIENS;<null>
0462;1;MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE);B;510;29;1;MANIPULATEURS D'ELECTRORADIOLOGIE MEDICALE;<null>
0463;1;TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE);B;510;32;1;TECHNICIENS DE LABORATOIRE;<null>
0467;8;ATTACHE DE PREMIERE CLASSE;A;110;2;1;ATTACHES TERRITORIAUX;1
0468;8;CONSEILLER TERRITORIAL DE PREMIERE CLASSE;A;110;102;1;CONSEILLERS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0469;8;ATTACHE DE DEUXIEME CLASSE;A;110;2;1;ATTACHES TERRITORIAUX;1
0470;8;CONSEILLER DE DEUXIEME CLASSE DES ACTIVITES PHYSIQUES ET;A;110;102;1;CONSEILLERS TERR  DES ACTIVITES PHYSIQUES ET SPORT;5
0471;1;INFIRMIER DE CLASSE SUPERIEURE (*);B;510;14;1;INFIRMIERS;<null>
0472;1;INFIRMIER DE BLOC OPERATOIRE DE CLASSE SUPERIEURE (*);A;510;15;1;INFIRMIERS DE SALLE D'OPERATION;<null>
0473;1;INFIRMIER ANESTHESISTE DE CLASSE SUPERIEURE(*);A;510;16;1;INFIRMIERS SPECIALISES EN ANESTHESIE REANIMATION;<null>
0474;1;;A;510;17;1;PUERICULTRICES;<null>
0475;1;PEDICURE PODOLOGUE CL SUP (2EME GRADE);B;510;20;1;PEDICURES PODOLOGUES;<null>
0476;1;MASSEUR KINESITHERAPEUTE CL SUP (2EME GRADE);B;510;21;1;MASSEURS KINESITHERAPEUTES;<null>
0477;1;ERGOTHERAPEUTE CL SUP (2EME GRADE)*;B;510;22;1;ERGOTHERAPEUTES;<null>
0478;1;PSYCHOMOTRICIEN CL SUP (2EME GRADE);B;510;23;1;PSYCHOMOTRICIENS;<null>
0479;1;ORTHOPHONISTE CL SUP (2EME GRADE);B;510;24;1;ORTHOPHONISTES;<null>
0480;1;ORTHOPTISTE CL SUP (2EME GRADE);B;510;25;1;ORTHOPTISTES;<null>
0481;1;DIETETICIEN CL SUP (2EME GRADE);B;510;26;1;DIETETICIENS;<null>
0482;1;MANIPULATEUR ELECTRORADIOLOGIE CL SUP (2EME GRADE);B;510;29;1;MANIPULATEURS D'ELECTRORADIOLOGIE MEDICALE;<null>
0483;1;TECHNICIEN DE LABORATOIRE CL SUP (2EME GRADE);B;510;32;1;TECHNICIENS DE LABORATOIRE;<null>
0485;1;GARDE CHAMPETRE;C;110;136;1;GARDES CHAMPETRES;9
0486;1;GARDE CHAMPETRE PRINCIPAL;C;110;136;1;GARDES CHAMPETRES;9
0488;8;GARDIEN PRINCIPAL DE POLICE MUNICIPALE;C;110;137;1;AGENTS DE POLICE MUNICIPALE;9
0489;8;GARDIEN DE POLICE MUNICIPALE;C;110;137;1;AGENTS DE POLICE MUNICIPALE;9
0490;8;BRIGADIER DE POLICE MUNICIPALE;C;110;137;1;AGENTS DE POLICE MUNICIPALE;9
0491;8;BRIGADIER/BRIGADIER CHEF DE POLICE MUNICIPALE;C;110;137;1;AGENTS DE POLICE MUNICIPALE;9
0494;1;CHEF DE POLICE MUNICIPALE;C;110;137;1;AGENTS DE POLICE MUNICIPALE;9
