,date_effet_grille,ib,code_grade_NETNEH,echelon,max_mois,min_mois,moy_mois,libelle_FP,libelle_grade_NEG,code_grade_NEG,code_grade,annee_effet
191,2012-12-29,800,1013,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2012
192,2012-12-29,820,1013,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2012
193,2015-01-07,659,1013,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2015
194,2015-01-07,688,1013,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2015
195,2015-01-07,723,1013,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2015
196,2015-01-07,765,1013,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2015
197,2015-01-07,807,1013,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2015
198,2015-01-07,854,1013,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2015
199,2015-01-07,901,1013,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CADRE SUP SANTE PARAMEDICAL,1060,1060,2015
200,2012-12-29,642,1015,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2012
201,2012-12-29,668,1015,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2012
202,2012-12-29,701,1015,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2012
203,2012-12-29,728,1015,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2012
204,2012-12-29,771,1015,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2012
205,2012-12-29,800,1015,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2012
206,2012-12-29,820,1015,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2012
207,2015-01-07,659,1015,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2015
208,2015-01-07,688,1015,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2015
209,2015-01-07,723,1015,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2015
210,2015-01-07,765,1015,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2015
211,2015-01-07,807,1015,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2015
212,2015-01-07,854,1015,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2015
213,2015-01-07,901,1015,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CADRE SUP SANTE PARAMEDICAL,1061,1061,2015
214,2012-12-29,642,1016,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2012
215,2012-12-29,668,1016,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2012
216,2012-12-29,701,1016,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2012
217,2012-12-29,728,1016,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2012
218,2012-12-29,771,1016,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2012
219,2012-12-29,800,1016,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2012
220,2012-12-29,820,1016,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2012
221,2015-01-07,659,1016,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2015
222,2015-01-07,688,1016,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2015
223,2015-01-07,723,1016,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2015
224,2015-01-07,765,1016,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2015
225,2015-01-07,807,1016,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2015
226,2015-01-07,854,1016,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2015
227,2015-01-07,901,1016,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CADRE SUP SANTE PARAMEDICAL,1062,1062,2015
228,2012-12-29,642,1017,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2012
229,2012-12-29,668,1017,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2012
230,2012-12-29,701,1017,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2012
231,2012-12-29,728,1017,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2012
232,2012-12-29,771,1017,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2012
233,2012-12-29,800,1017,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2012
234,2012-12-29,820,1017,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2012
235,2015-01-07,659,1017,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2015
236,2015-01-07,688,1017,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2015
237,2015-01-07,723,1017,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2015
238,2015-01-07,765,1017,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2015
239,2015-01-07,807,1017,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2015
240,2015-01-07,854,1017,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2015
241,2015-01-07,901,1017,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CADRE SUP SANTE PARAMEDICAL,1063,1063,2015
242,2012-12-29,642,1021,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2012
243,2012-12-29,668,1021,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2012
244,2012-12-29,701,1021,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2012
245,2012-12-29,728,1021,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2012
246,2012-12-29,771,1021,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2012
247,2012-12-29,800,1021,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2012
248,2012-12-29,820,1021,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2012
249,2015-01-07,659,1021,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2015
250,2015-01-07,688,1021,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2015
251,2015-01-07,723,1021,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2015
252,2015-01-07,765,1021,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2015
253,2015-01-07,807,1021,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2015
254,2015-01-07,854,1021,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2015
255,2015-01-07,901,1021,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,PREPARATEUR PHARMACIE CADRE SUP SANTE PARAMEDICAL,1065,1065,2015
256,2012-12-29,642,1022,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2012
257,2012-12-29,668,1022,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2012
258,2012-12-29,701,1022,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2012
259,2012-12-29,728,1022,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2012
260,2012-12-29,771,1022,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2012
261,2012-12-29,800,1022,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2012
262,2012-12-29,820,1022,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2012
263,2015-01-07,659,1022,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2015
264,2015-01-07,688,1022,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2015
265,2015-01-07,723,1022,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2015
266,2015-01-07,765,1022,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2015
267,2015-01-07,807,1022,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2015
268,2015-01-07,854,1022,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2015
269,2015-01-07,901,1022,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,TECHNICIEN LABO CADRE SUP SANTE PARAMEDICAL,1066,1066,2015
270,2012-12-29,642,1023,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2012
271,2012-12-29,668,1023,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2012
272,2012-12-29,701,1023,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2012
273,2012-12-29,728,1023,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2012
274,2012-12-29,771,1023,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2012
275,2012-12-29,800,1023,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2012
276,2012-12-29,820,1023,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2012
277,2015-01-07,659,1023,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2015
278,2015-01-07,688,1023,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2015
279,2015-01-07,723,1023,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2015
280,2015-01-07,765,1023,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2015
281,2015-01-07,807,1023,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2015
282,2015-01-07,854,1023,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2015
283,2015-01-07,901,1023,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MANIPULATEUR ELECTRO CADRE SUP SANTE PARAMEDICAL,1067,1067,2015
284,1994-01-08,425,1261,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,1994
285,1994-01-08,453,1261,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,1994
286,1994-01-08,487,1261,3,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,1994
287,1994-01-08,518,1261,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,1994
288,1994-01-08,549,1261,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,1994
289,1994-01-08,580,1261,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,1994
290,1994-01-08,612,1261,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,1994
291,2011-06-16,404,1261,1,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
292,2011-06-16,430,1261,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
293,2011-06-16,450,1261,3,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
294,2011-06-16,469,1261,4,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
295,2011-06-16,497,1261,5,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
296,2011-06-16,524,1261,6,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
297,2011-06-16,555,1261,7,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
298,2011-06-16,585,1261,8,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
299,2011-06-16,619,1261,9,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
300,2011-06-16,640,1261,10,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
301,2011-06-16,660,1261,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2011
302,2012-01-01,404,1261,1,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
303,2012-01-01,430,1261,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
304,2012-01-01,450,1261,3,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
305,2012-01-01,469,1261,4,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
306,2012-01-01,497,1261,5,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
307,2012-01-01,524,1261,6,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
308,2012-01-01,555,1261,7,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
309,2012-01-01,585,1261,8,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
310,2012-01-01,619,1261,9,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
311,2012-01-01,646,1261,10,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
312,2012-01-01,675,1261,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL EXCEPT (3EME GRADE),522,522,2012
313,1996-01-08,384,1262,1,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,1996
314,1996-01-08,410,1262,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,1996
315,1996-01-08,436,1262,3,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,1996
316,1996-01-08,463,1262,4,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,1996
317,1996-01-08,485,1262,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,1996
318,1996-01-08,516,1262,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,1996
319,1996-01-08,547,1262,7,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,1996
320,1996-01-08,579,1262,8,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,1996
321,2006-01-11,399,1262,1,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2006
322,2006-01-11,416,1262,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2006
323,2006-01-11,436,1262,3,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2006
324,2006-01-11,463,1262,4,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2006
325,2006-01-11,485,1262,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2006
326,2006-01-11,516,1262,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2006
327,2006-01-11,547,1262,7,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2006
328,2006-01-11,579,1262,8,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2006
329,2011-06-16,350,1262,1,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
330,2011-06-16,357,1262,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
331,2011-06-16,367,1262,3,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
332,2011-06-16,378,1262,4,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
333,2011-06-16,397,1262,5,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
334,2011-06-16,422,1262,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
335,2011-06-16,444,1262,7,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
336,2011-06-16,463,1262,8,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
337,2011-06-16,493,1262,9,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
338,2011-06-16,518,1262,10,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
339,2011-06-16,551,1262,11,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
340,2011-06-16,581,1262,12,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
341,2011-06-16,614,1262,13,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL SUP (2EME GRADE),568,568,2011
342,1996-01-08,298,1263,1,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL NORMALE (1ER GRADE),566,566,1996
343,1996-01-08,309,1263,2,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL NORMALE (1ER GRADE),566,566,1996
344,1996-01-08,321,1263,3,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL NORMALE (1ER GRADE),566,566,1996
345,1996-01-08,336,1263,4,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL NORMALE (1ER GRADE),566,566,1996
346,1996-01-08,347,1263,5,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL NORMALE (1ER GRADE),566,566,1996
347,1996-01-08,362,1263,6,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL NORMALE (1ER GRADE),566,566,1996
348,1996-01-08,380,1263,7,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ADJOINT DES CADRES HOSP CL NORMALE (1ER GRADE),566,566,1996
